rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,gravity.z,class
0.2684491,-1.9128634,1.0930823,-0.6336,-0.4269,-3.1074998,0.41779998,-9.0658,3.7154999,wlk
-0.17212437,-1.5965923,0.88982123,0.2819,0.009099999,-3.3123999,0.3064,-8.9135,4.0773,wlk
-0.48986155,-1.2983854,0.67970103,0.9317,0.14469999,-3.6179998,0.2254,-8.7844,4.3535,wlk
-0.6880786,-1.0584201,0.4298746,0.6882,0.3726,-4.2163997,0.1648,-8.6494,4.6184,wlk
-0.8756666,-0.9120393,0.18619172,0.91709995,0.96999997,-4.7936,0.1125,-8.5212,4.8524,wlk
-0.95848244,-0.96783745,0.0043982295,1.9695,2.1638,-4.9045997,0.08,-8.44,4.9927998,wlk
-0.8412487,-1.0079626,-0.1365022,2.6763,2.8271,-4.5673,0.0695,-8.3777,5.0969,wlk
-0.6069033,-0.96944314,-0.2321986,2.6134,3.2240999,-3.8132,0.083399996,-8.353,5.1370997,wlk
-0.24923302,-0.9984156,-0.20259781,2.7566,3.5881,-2.8866,0.096999995,-8.373799,5.1029,wlk
0.17516124,-1.064773,-0.003036873,2.5226,3.613,-1.7663,0.1153,-8.4281,5.0123,wlk
0.63016856,-0.8859815,0.29040533,2.1849,3.1654,-0.936,0.14899999,-8.500199,4.8880997,wlk
0.7611206,-0.9209928,0.61721826,1.8719,2.0465,0.49609998,0.20699999,-8.5875,4.7307997,wlk
0.3987379,-1.1012329,0.8102691,1.3781999,0.8724,1.994,0.2986,-8.6785,4.5568,wlk
-0.10091494,-0.9951693,0.80239767,0.3302,-0.44439998,2.8664,0.415,-8.7541,4.4002,wlk
-0.6190334,-0.9613448,0.6417401,-1.0711,-2.2073,3.4352999,0.5416,-8.8055,4.2825,wlk
-1.2235805,-0.65861744,0.42641884,-1.8202,-3.365,5.1102,0.663,-8.8246,4.2256,wlk
-1.2748758,-0.50787336,-0.23158774,-2.1852999,-4.3801,5.5453997,0.7536,-8.8097,4.2415,wlk
-0.15875515,-0.42252675,-0.4110774,-2.3566,-3.3902998,2.4178,0.7777,-8.76,4.3389,wlk
-0.07068583,1.1005523,0.044296455,-2.2793,0.5236,1.1412,0.7495,-8.7023,4.4583,wlk
-1.4166489,2.0537114,-0.20305161,-1.3823999,3.3920999,0.6749,0.7057,-8.677899,4.5127,wlk
-1.4621321,1.1728438,-0.86118037,0.60069996,3.3723,-0.8447,0.6544,-8.6973,4.483,wlk
-1.6003797,1.0640749,-0.8849692,4.0112,0.59099996,-1.8823999,0.62729996,-8.7599,4.3635,wlk
-1.861446,0.9772273,-0.11625638,8.5786,-5.9488,0.6064,0.6101,-8.868899,4.1398997,wlk
-1.7438457,0.4808382,0.21263346,3.2789,-12.0866995,5.2474,0.7025,-8.9779,3.8825,wlk
-1.3522112,0.01425934,0.112661004,0.111499995,-1.5094999,-5.3799996,0.80039996,-8.9836,3.8502,wlk
-1.2202644,0.032899458,-0.27153832,7.8201,8.4704,-9.1968,0.7116,-8.9902,3.8521,wlk
-1.2345062,0.031066861,-0.43270203,5.2936997,8.3779,-3.317,0.59999996,-9.0938,3.6209998,wlk
-1.2232314,0.29768336,-0.32417744,-4.8865,-1.6406,-6.1509,0.67939997,-9.1858,3.3658,wlk
-1.1683933,0.5329188,-0.19392353,-8.8076,-8.4918995,-9.1219,0.77599996,-9.277599,3.0809999,wlk
-1.0694505,0.74675655,-0.15508996,-4.1935,-4.6864,-5.7335997,0.7416,-9.386,2.7424998,wlk
-1.0004576,0.8583878,-0.17996089,1.1069,1.1546999,-1.5611999,0.6778,-9.4805,2.4143999,wlk
-0.9384461,0.74534285,-0.25485298,3.8827,2.602,-0.9059,0.6577,-9.5451,2.1513999,wlk
-0.8450535,0.4844336,-0.36206856,2.2017999,0.5895,-0.9709,0.7107,-9.592,1.9124,wlk
-0.75471526,0.291278,-0.36920694,0.098799996,-0.59419996,-0.9593,0.80329996,-9.6341,1.6458,wlk
-0.7386233,0.18968238,-0.29040533,-0.3044,-0.015199999,-0.8728,0.85359997,-9.663899,1.4318,wlk
-0.7774918,0.14336134,-0.19463912,0.0817,0.55219996,-0.4147,0.8793,-9.691999,1.2091,wlk
-0.81515604,0.1619142,-0.15173893,0.0169,0.5442,-0.1364,0.895,-9.7134,1.0091,wlk
-0.823394,0.11072369,-0.17662732,-0.45549998,0.2261,-0.15789999,0.91639996,-9.7288,0.8247,wlk
-0.8330282,0.046722464,-0.21235421,-1.359,-0.294,0.2906,0.9569,-9.7381,0.6508,wlk
-0.81424844,-0.01823869,-0.26145032,-2.2589998,-0.6739,0.9996,1.0234,-9.7407,0.49089998,wlk
-0.7465471,-0.0024260078,-0.33180454,-2.5353,-0.6949,0.9978,1.0936999,-9.7393,0.34559998,wlk
-0.65959483,0.11691961,-0.45198792,-2.5616999,-0.32459998,0.9356,1.1495,-9.736899,0.20189999,wlk
-0.5215393,0.22298327,-0.54367006,-2.0598,0.2023,0.76379997,1.1869999,-9.7344,0.049999997,wlk
-0.4121246,0.1873262,-0.5653645,-1.3535,0.6101,0.76519996,1.2162,-9.7303,-0.1081,wlk
-0.4044975,0.14559537,-0.5221676,-0.78959996,0.6419,0.56299996,1.2505,-9.722799,-0.2688,wlk
-0.44348815,0.1105317,-0.43025857,-0.1541,0.4737,0.4718,1.2916,-9.7115,-0.4326,wlk
-0.3825238,0.21074851,-0.35149187,0.41349998,0.56619996,0.80969995,1.3418,-9.696199,-0.59389997,wlk
-0.18807667,0.412526,-0.33709288,0.3789,0.6745,0.7608,1.4058,-9.677,-0.7412,wlk
0.22935371,0.46917942,-0.4123515,-0.8278,-0.0652,-0.0148,1.4947,-9.6531,-0.8677,wlk
0.7640004,0.27345818,-0.3156777,-1.7106999,-1.0232999,-0.8601,1.6028,-9.626599,-0.96389997,wlk
1.4635458,-0.06841691,-0.08094837,-2.0474,-2.0311,-0.8139,1.714,-9.5995,-1.0394,wlk
2.2697833,-0.50476664,0.22059216,-1.8843,-2.4798,0.4276,1.8155999,-9.5724,-1.1141,wlk
2.6067364,-0.6925292,0.48530626,-1.9375999,-2.7707,2.4026,1.8984,-9.5464,-1.1963999,wlk
2.9098303,-0.8146499,0.5755223,-1.7231,-3.2050998,3.5370998,1.9682,-9.5238,-1.262,wlk
2.907928,-0.7396531,0.71842986,-2.5205,-4.2230997,3.6346998,2.04,-9.5061,-1.2810999,wlk
2.5130997,-0.4426504,0.84182465,-4.2053,-4.9691,3.2863998,2.1262999,-9.4956,-1.2171999,wlk
2.376929,-0.49916416,1.0725921,-5.1296997,-4.9739,3.2751,2.1877,-9.5006,-1.0588,wlk
2.3703666,-0.69146454,1.195184,-4.236,-3.3211,1.8014,2.1962,-9.525499,-0.7815,wlk
2.192343,-0.86278605,1.1699466,-0.7553,-0.6926,-0.0751,2.1381,-9.5651,-0.3269,wlk
2.130471,-0.9290737,1.1728089,1.7667999,0.96,0.6271,2.0479,-9.5899,0.0985,wlk
2.0837486,-0.9309586,1.1243585,1.3465999,-0.4312,-1.2771,1.9287,-9.5911,0.6789,wlk
2.027968,-1.1192622,1.2402309,-0.38059998,-3.9455,-1.1277,1.8124,-9.5679,1.1571,wlk
1.9350116,-1.1432954,1.2492194,-0.84529996,-5.3977,-1.3483,1.6593,-9.528,1.6229,wlk
1.7819811,-1.3636432,1.1642742,-0.057099998,-3.8818998,-2.2068,1.4692999,-9.4746,2.0597,wlk
1.6027359,-1.6522857,1.1048807,0.47469997,-2.299,-3.3021,1.2708,-9.4002,2.4881,wlk
1.3077753,-1.8899124,1.0390818,0.5141,-1.5352,-2.4067,1.0941,-9.3109,2.8774,wlk
0.89153165,-1.8777997,0.95949477,0.4331,-1.1608,-2.2618,0.9299,-9.2046995,3.2523,wlk
0.353499,-1.6460375,0.8446521,-0.147,-1.0189999,-2.3903,0.7844,-9.081699,3.6160998,wlk
-0.17640042,-1.2413654,0.74138093,0.4463,-0.036199998,-3.2287,0.6421,-8.9466,3.9641998,wlk
-0.5897293,-0.9201376,0.5970422,0.675,0.79039997,-4.3904,0.5115,-8.8025,4.2924,wlk
-0.96054196,-0.84507096,0.38290778,0.84849995,1.3407999,-4.8039,0.4262,-8.6566,4.5881,wlk
-1.3149486,-0.85875434,0.14280283,1.0518,1.8377999,-4.9353,0.3897,-8.5161,4.8469996,wlk
-1.4420259,-1.0119593,-0.114301614,1.3665999,2.2872999,-4.7068996,0.3985,-8.3968,5.0501,wlk
-1.1884296,-1.3994399,-0.21512929,1.4648,3.0400999,-4.6598997,0.4278,-8.3161,5.1797,wlk
-0.7419569,-1.7859081,-0.13514084,1.5339999,3.7782,-4.2883997,0.4567,-8.2892,5.2201,wlk
-0.27131143,-1.2438961,0.018430676,2.0983,4.6196,-4.0578,0.46109998,-8.3167,5.1758,wlk
0.23052308,-0.58803636,0.28002062,1.7321999,4.4915,-3.0746999,0.45459998,-8.3847,5.0655,wlk
0.49445176,-1.0686651,0.55840063,1.4878,3.7589998,-1.1954,0.4734,-8.4858,4.8925,wlk
0.3003537,-1.3765063,0.8020486,1.2389,1.7426,1.0358,0.536,-8.6269,4.6324,wlk
-0.22218041,-0.990614,0.8844456,0.15869999,-1.2389,2.9219,0.63549995,-8.7441,4.3938,wlk
-0.83592546,-0.55433404,0.7370874,-1.2041,-3.1106,4.6726,0.79219997,-8.843599,4.1631,wlk
-0.9227207,-0.59512234,0.09187413,-2.7519999,-4.2819,6.7356997,0.977,-8.9079,3.9829,wlk
-0.05232497,-0.5007873,-0.21198769,-1.9528999,-5.0466,4.8898,1.0605,-8.9278,3.9164999,wlk
0.29984757,0.5019218,-0.039095376,-1.8488,-3.7052999,2.6348,1.0545,-8.9158,3.9454,wlk
-1.0297443,1.2970414,-0.21760765,-2.9104,-0.4869,2.1861,1.0373,-8.8882,4.0116,wlk
-1.4193716,0.86215776,-0.6659827,-2.1499999,1.643,0.4732,1.0026,-8.8804,4.0376997,wlk
-1.5327481,0.7839321,-0.5508259,1.6472,0.15779999,-0.96919996,0.92209995,-8.9152,3.9798,wlk
-1.7643708,0.8820021,0.007120943,6.8855996,-4.0985,-1.0943,0.8322,-8.9932995,3.8205998,wlk
-1.4139435,0.3019245,0.26101398,4.6614,-6.5778,3.191,0.85969996,-9.0637,3.6441,wlk
-1.0431658,-0.3160442,0.16151276,2.4582999,0.73789996,-2.4192998,0.93469995,-9.0637,3.6255999,wlk
-1.0690839,-0.46500808,-0.17935003,6.1347,7.0701,-6.6696,0.90639997,-9.0412,3.6883998,wlk
-1.1257548,-0.47057566,-0.28693214,3.9018,5.2086997,-2.7292,0.85429996,-9.1118,3.5235,wlk
-1.1058058,-0.3314031,-0.27214918,-5.2827,-2.5316,-5.9936,0.9187,-9.197,3.2772,wlk
-1.0787356,0.01802925,-0.18622664,-8.0372,-6.2317,-8.4606,0.97639996,-9.2921,2.9787,wlk
-1.0482447,0.23279202,-0.16715018,-4.0183,-3.1687999,-5.6549,0.9292,-9.3836,2.6933,wlk
-1.0846,0.33616787,-0.23232077,1.0876,0.95949996,-1.5160999,0.8638,-9.4619,2.4282,wlk
-1.0872529,0.28975955,-0.30757937,2.7807,2.0807,-0.7008,0.8476,-9.5141,2.2208,wlk
-0.9969844,0.12068952,-0.3671649,1.5402,0.63299996,-1.1222,0.9015,-9.557,2.0047998,wlk
-0.9035919,0.0056723203,-0.39753366,0.23179999,-0.22129999,-0.69769996,0.97429997,-9.594999,1.7764,wlk
-0.8337787,-0.03440044,-0.3835361,-0.1943,0.0263,-0.61179996,1.0375999,-9.627,1.5532,wlk
-0.832365,-0.105662234,-0.30501375,0.0449,0.39749998,-1.2337999,1.073,-9.6549,1.3416,wlk
-0.8443554,-0.19868828,-0.2366841,-0.2463,0.68509996,-1.0812,1.0995,-9.6778,1.14,wlk
-0.88638294,-0.10698868,-0.21795672,-1.0687,0.3008,-0.59029996,1.1373999,-9.6956,0.9335,wlk
-0.92706656,0.07559021,-0.23830725,-1.4174,-0.0311,-0.3724,1.1919,-9.7067995,0.7254,wlk
-0.8652121,0.09885545,-0.31630602,-1.5159999,-0.0469,0.2043,1.2610999,-9.7107,0.5311,wlk
-0.7210304,0.044296455,-0.3930307,-1.4060999,-0.17639999,0.491,1.3374,-9.7086,0.3522,wlk
-0.601999,0.11417944,-0.4341332,-1.5777,-0.5451,0.5101,1.411,-9.7028,0.18609999,wlk
-0.4802797,0.23944172,-0.46539205,-1.6025,-0.4351,1.0864,1.4750999,-9.695,0.0021,wlk
-0.31866223,0.26096162,-0.5007175,-1.8676,-0.1384,1.2710999,1.5144999,-9.687699,-0.1532,wlk
-0.2579073,0.16720255,-0.49544662,-1.5643,0.3312,0.7425,1.5545,-9.677,-0.3306,wlk
-0.24741787,0.15016812,-0.43828708,-0.6875,0.5416,0.4411,1.5995,-9.661799,-0.5098,wlk
-0.15561356,0.24129176,-0.3669904,-0.1498,-0.0376,0.7639,1.66,-9.641399,-0.6757,wlk
-0.0019547688,0.36266196,-0.3170216,-0.1656,-0.4637,1.1581,1.7347,-9.617499,-0.8149,wlk
0.3473729,0.27761206,-0.26289895,-0.7089,-0.82549995,0.9,1.8269,-9.589,-0.9392,wlk
0.88577205,-0.056583576,-0.20362756,-1.4582,-1.683,-0.023899999,1.9094,-9.5652,-1.0155,wlk
1.6756731,-0.39973277,-0.07093018,-2.0082,-2.3071,-0.1581,2.0082,-9.5392,-1.0676,wlk
2.3786743,-0.69668305,0.17456783,-2.643,-2.47,1.2483,2.1036,-9.513599,-1.111,wlk
2.7874653,-0.91671675,0.4350582,-2.9914,-2.9155,2.5154,2.1873,-9.4897995,-1.1523,wlk
3.0381122,-0.9065938,0.72504467,-3.171,-3.3759,3.0834,2.2589998,-9.470699,-1.1711,wlk
2.8524964,-0.7075565,0.91820025,-3.4023,-4.0269,3.3119,2.3236,-9.4571,-1.1544,wlk
2.5318794,-0.11328932,1.1515334,-3.9735,-4.1184998,3.6636,2.375,-9.4538,-1.0747,wlk
2.2545815,0.043825217,1.4028957,-4.4667997,-3.8739,3.5266,2.4074,-9.462999,-0.90819997,wlk
2.1545916,-0.27780405,1.5082263,-3.5763,-2.0558,1.6769999,2.4092999,-9.4866,-0.608,wlk
2.0564866,-0.38564795,1.4073637,-1.051,0.1303,0.4324,2.3651,-9.5153,-0.1872,wlk
1.9377168,-0.5820324,1.3215982,0.6149,0.8448,-0.86219996,2.2779999,-9.5335,0.3033,wlk
1.9368792,-0.8459087,1.2454495,0.7111,-0.983,-1.7026,2.1327,-9.5296,0.89849997,wlk
1.9153767,-1.0950022,1.2158487,0.7414,-4.9582996,-1.1175,1.9848,-9.506499,1.3627,wlk
1.7682455,-1.4143275,1.1552858,1.5493,-6.0153,-1.497,1.7651999,-9.469299,1.8402,wlk
1.5746535,-1.6245874,1.1406773,1.9548999,-4.3810997,-1.8793999,1.4675,-9.416699,2.3109,wlk
1.2513312,-1.7900445,1.143627,1.7303,-2.0184999,-2.4036999,1.2214,-9.3572,2.6685,wlk
0.8464498,-1.8426313,1.118756,-0.0067999996,-1.3003,-3.2879999,0.9777,-9.2712,3.0428,wlk
0.38821357,-1.8011099,1.032624,-0.7187,-0.3814,-2.8597,0.76769996,-9.170199,3.3892999,wlk
-0.1728574,-1.5132004,0.89179343,-0.16589999,0.3123,-3.3274999,0.5974,-9.05,3.7296,wlk
-0.64046603,-1.0527827,0.68109727,0.601,0.7703,-3.7113,0.4482,-8.9,4.0937,wlk
-0.9178861,-0.6688102,0.4599466,0.7291,0.8315,-4.0980997,0.3691,-8.7748995,4.3628,wlk
-1.1571882,-0.53710765,0.2664594,0.75509995,1.1501,-4.6631,0.3137,-8.6424,4.6239,wlk
-1.3544453,-0.52592003,0.086393796,1.2283,1.7641,-4.7186,0.2819,-8.5209,4.8461,wlk
-1.3648126,-0.5734279,-0.12622221,2.0721,2.5692,-4.6499,0.2716,-8.453199,4.9637,wlk
-1.105317,-0.66221285,-0.22727677,2.5095,3.1555998,-4.2026,0.27539998,-8.4218,5.0165997,wlk
-0.6897541,-0.6321059,-0.14646803,2.6668,3.7995,-3.3546,0.2751,-8.4478,4.9726996,wlk
-0.20640263,-0.5665164,-0.05461135,2.6194,4.0963,-2.3961,0.26369998,-8.5093,4.8673997,wlk
0.4903677,-0.31817353,0.090844385,1.997,3.619,-1.3704,0.24859999,-8.6008,4.7046,wlk
0.9041329,-0.68017226,0.28506464,1.9447,2.6982,0.34469998,0.2519,-8.7097,4.4997,wlk
0.50181705,-0.5722062,0.43244022,1.5605999,1.0725,2.2637,0.283,-8.829599,4.2576,wlk
-0.0986111,-0.18968238,0.44148102,-0.009699999,-0.89379996,3.4524999,0.353,-8.9422,4.0102997,wlk
-0.6341305,-0.28975955,0.31983158,-1.0633,-2.2408,4.1375,0.4455,-9.026999,3.8058,wlk
-1.1728089,-0.2857104,-0.0028099802,-1.1074,-3.4654999,5.4648,0.519,-9.0772,3.6748998,wlk
-1.3443224,-0.29286626,-0.47829002,-0.8738,-4.6966,5.9000998,0.56979996,-9.0914,3.6318998,wlk
-0.52921873,0.043598324,-0.25715682,-1.4096,-3.2510998,3.5681999,0.576,-9.0561,3.7180998,wlk
-0.23921482,1.4846817,0.3352952,-2.2031,0.6448,2.5584,0.57519996,-8.9903,3.8746,wlk
-1.2559389,2.4004385,0.4169068,-0.96309996,3.846,0.6101,0.5414,-8.9552,3.9596999,wlk
-1.357552,1.5108442,-0.24532348,1.9160999,3.1713,-1.9310999,0.4766,-8.967,3.9413998,wlk
